model,kind,base_channels,parameters,corruption,mean_effective_sigma,rmse_to_clean_teacher,binary_accuracy_to_clean_teacher,binary_balanced_accuracy_to_clean_teacher,binary_agreement_with_own_clean_output,mae_from_own_clean_output
diverse_s2,unet,16,761665,corr_awgn_50,44.56797409057617,0.35708801285125064,0.7039324951171875,0.6585185353801785,0.6639148966471354,0.24341909090677896
diverse_s2,unet,16,761665,poisson_peak_30,28.075403849283855,0.21937326832997878,0.857548828125,0.8567423509424432,0.9187328084309896,0.05630271385113398
diverse_s2,unet,16,761665,poisson_peak_10,46.30804951985677,0.246986262878574,0.8266937255859375,0.8171024725064443,0.8576109822591146,0.09602481623490651
diverse_s2,unet,16,761665,speckle_std_0.1,11.499993960062662,0.20672942361503024,0.8690072631835938,0.878456065728782,0.9814418538411459,0.01919463959832986
diverse_s2,unet,16,761665,speckle_std_0.25,27.55811373392741,0.22006786642059656,0.8556499226888021,0.8559891873801979,0.9250325520833332,0.052684810012578964
diverse_s2,unet,16,761665,saltpepper_prob_0.01,14.510390281677246,0.20607944239263262,0.872109883626302,0.880287545542934,0.9754632568359375,0.027110430722435314
diverse_s2,unet,16,761665,saltpepper_prob_0.05,32.52815373738607,0.22364264077463258,0.8569314575195313,0.8520090969597701,0.8993542480468749,0.07227989534536998
diverse_s2,unet,16,761665,sinusoid_amp_15,10.434033393859863,0.21349080075349672,0.85794921875,0.8643805539455662,0.9596878051757812,0.026438768332203228
diverse_s2,unet,16,761665,sinusoid_amp_30,20.551355997721355,0.23813619657291568,0.8343793741861979,0.8447088066643984,0.9255226643880209,0.05477052057782809
diverse_s3,unet,16,761665,clean,0.0,0.1898619354282278,0.8853640747070313,0.8871961475520511,1.0,0.0
diverse_s3,unet,16,761665,awgn_15,14.555205980936686,0.20192348198068813,0.8763624064127604,0.8720025342969988,0.958402099609375,0.033626617242892586
diverse_s3,unet,16,761665,awgn_50,44.777400970458984,0.25221801486888507,0.8160308837890625,0.8014030412713613,0.8696971638997395,0.09782854467630386
diverse_s3,unet,16,761665,awgn_75,62.56975428263346,0.27779062589866205,0.7890207926432292,0.7744255232455365,0.8376742553710937,0.1303428957859675
diverse_s3,unet,16,761665,awgn_100,76.81286112467448,0.29967853455102317,0.7621841430664062,0.7486490317093211,0.8048268636067708,0.1576907436052958
diverse_s3,unet,16,761665,awgn_125,87.89681752522786,0.3228184379556488,0.729839579264323,0.7149225770626968,0.7651588948567708,0.18728160361448923
diverse_s3,unet,16,761665,awgn_150,96.28637186686198,0.3368155233042962,0.71240234375,0.700069819608075,0.740888163248698,0.2062423974275589
diverse_s3,unet,16,761665,corr_awgn_25,23.65495491027832,0.32553582743185205,0.7430241902669271,0.7028340605799169,0.7580352783203125,0.1859233876069387
diverse_s3,unet,16,761665,corr_awgn_50,44.56797409057617,0.34417856848322115,0.7147311401367188,0.6799204066323379,0.7258146158854167,0.21297264099121094
diverse_s3,unet,16,761665,poisson_peak_30,28.075403849283855,0.22150371950894135,0.8509307861328125,0.8407967527213848,0.9174095662434896,0.05880005657672882
diverse_s3,unet,16,761665,poisson_peak_10,46.30804951985677,0.24752906862085172,0.8243062337239583,0.8111893048957779,0.879086405436198,0.09257910152276357
diverse_s3,unet,16,761665,speckle_std_0.1,11.499993960062662,0.1977082489539134,0.8805728149414063,0.8798793953342672,0.9775152587890625,0.02006758190691471
diverse_s3,unet,16,761665,speckle_std_0.25,27.55811373392741,0.21872946309309155,0.8568992106119792,0.8501270640001555,0.932382100423177,0.05153222382068634
diverse_s3,unet,16,761665,saltpepper_prob_0.01,14.510390281677246,0.19544619002342487,0.8826588948567708,0.8820338937075738,0.9792469278971354,0.02056480882068475
diverse_s3,unet,16,761665,saltpepper_prob_0.05,32.52815373738607,0.22003940825385998,0.8551753743489583,0.8472018020209386,0.9274791463216147,0.057171775648991265
diverse_s3,unet,16,761665,sinusoid_amp_15,10.434033393859863,0.22142466652516007,0.8590941365559895,0.8568650111100711,0.9481795247395833,0.039476677775382996
diverse_s3,unet,16,761665,sinusoid_amp_30,20.551355997721355,0.2564402953116884,0.8171746826171875,0.8260915685079623,0.8938556925455728,0.08142401526371638
diverse_cond_s1,unet_conditional,16,761825,clean,0.0,0.16258647558322176,0.9027529907226562,0.8977153290101321,1.0,0.0
diverse_cond_s1,unet_conditional,16,761825,awgn_15,14.555205980936686,0.188108055478689,0.8818437703450521,0.8790360882093649,0.9554671223958332,0.04637627179423968
diverse_cond_s1,unet_conditional,16,761825,awgn_50,44.777400970458984,0.2633508473290922,0.8191349283854167,0.8213244929757693,0.8740365600585936,0.1261154810587565
diverse_cond_s1,unet_conditional,16,761825,awgn_75,62.56975428263346,0.2819516006255627,0.7946467081705729,0.8021377995578831,0.8394921875,0.1462377260128657
diverse_cond_s1,unet_conditional,16,761825,awgn_100,76.81286112467448,0.2934613710576487,0.7725040690104167,0.7765822880589748,0.8123782348632812,0.1548142929871877
diverse_cond_s1,unet_conditional,16,761825,awgn_125,87.89681752522786,0.3095501925799689,0.7534241739908855,0.7463479230739363,0.7852976481119791,0.1700607637564341
diverse_cond_s1,unet_conditional,16,761825,awgn_150,96.28637186686198,0.32780609002977773,0.7376999918619792,0.7193448464524781,0.7652104695638021,0.18569148083527884
diverse_cond_s1,unet_conditional,16,761825,corr_awgn_25,23.65495491027832,0.32485024652980277,0.724525146484375,0.6724295999470116,0.7513860066731771,0.17263286312421164
diverse_cond_s1,unet_conditional,16,761825,corr_awgn_50,44.56797409057617,0.3235347303884985,0.7294987996419271,0.6957471674872282,0.7596291097005207,0.18897391855716705
diverse_cond_s1,unet_conditional,16,761825,poisson_peak_30,28.075403849283855,0.2224080814067037,0.852364501953125,0.8454317393721498,0.9165876261393229,0.08030424267053604
diverse_cond_s1,unet_conditional,16,761825,poisson_peak_10,46.30804951985677,0.2672895039114257,0.8161048380533854,0.8171790344585176,0.8696502685546874,0.12848681211471558
diverse_cond_s1,unet_conditional,16,761825,speckle_std_0.1,11.499993960062662,0.18268753752382494,0.8859984334309896,0.8860115795486296,0.9611482747395833,0.04058137908577919
diverse_cond_s1,unet_conditional,16,761825,speckle_std_0.25,27.55811373392741,0.22376829540081056,0.8527249145507813,0.8489188428378253,0.9193373616536458,0.07885898898045222
diverse_cond_s1,unet_conditional,16,761825,saltpepper_prob_0.01,14.510390281677246,0.19421863330495345,0.8782777913411458,0.8763729542699614,0.9453388468424478,0.05459140489498774
diverse_cond_s1,unet_conditional,16,761825,saltpepper_prob_0.05,32.52815373738607,0.23531407988332972,0.8424948120117187,0.8411968256780689,0.9041524251302083,0.09764246394236882
diverse_cond_s1,unet_conditional,16,761825,sinusoid_amp_15,10.434033393859863,0.19308889391528425,0.87356201171875,0.8676569102559499,0.9404405721028647,0.053616630534331
diverse_cond_s1,unet_conditional,16,761825,sinusoid_amp_30,20.551355997721355,0.22390875502267119,0.8496629842122396,0.8434709596656962,0.9069995117187499,0.08527014404535294
diverse_cond_s2,unet_conditional,16,761825,clean,0.0,0.1428178936957943,0.915760498046875,0.9202471513428958,1.0,0.0
diverse_cond_s2,unet_conditional,16,761825,awgn_15,14.555205980936686,0.20733559321511458,0.8607340494791667,0.8734152041528077,0.9274045817057291,0.06367438038190205
diverse_cond_s2,unet_conditional,16,761825,awgn_50,44.777400970458984,0.2928260347658075,0.7824662272135416,0.7977498494920313,0.8320100911458334,0.15696838994820914
diverse_cond_s2,unet_conditional,16,761825,awgn_75,62.56975428263346,0.3139406359314363,0.7593761189778646,0.7751965475094683,0.8036699422200521,0.18508334954579672
diverse_cond_s2,unet_conditional,16,761825,awgn_100,76.81286112467448,0.3328647456525807,0.7240685017903646,0.7453265962695319,0.7616441853841146,0.20525110264619192
diverse_cond_s2,unet_conditional,16,761825,awgn_125,87.89681752522786,0.3611308421942494,0.6753345743815105,0.7049512586010677,0.7104702758789063,0.23299412926038107
diverse_cond_s2,unet_conditional,16,761825,awgn_150,96.28637186686198,0.3937117119078772,0.6191743977864583,0.6612238825731451,0.6534431966145834,0.2630426585674286
diverse_cond_s2,unet_conditional,16,761825,corr_awgn_25,23.65495491027832,0.27677537682327646,0.7737009684244792,0.750479374611343,0.7888649495442709,0.15336809555689493
diverse_cond_s2,unet_conditional,16,761825,corr_awgn_50,44.56797409057617,0.3240083298298917,0.719722391764323,0.7106391743221736,0.734907735188802,0.21312116583188376
diverse_cond_s2,unet_conditional,16,761825,poisson_peak_30,28.075403849283855,0.23702477080828688,0.8356947835286458,0.8448466619486228,0.8910819498697916,0.09800140808025996
diverse_cond_s2,unet_conditional,16,761825,poisson_peak_10,46.30804951985677,0.2926026755933257,0.7817854817708333,0.7947583294235542,0.8284364827473958,0.1598938504854838
diverse_cond_s2,unet_conditional,16,761825,speckle_std_0.1,11.499993960062662,0.20400916920564638,0.8618018595377605,0.8767693219529735,0.925451151529948,0.06297157456477483
diverse_cond_s2,unet_conditional,16,761825,speckle_std_0.25,27.55811373392741,0.24257759374355953,0.8303799438476562,0.8416537603037013,0.8853748575846354,0.10539677490790685
diverse_cond_s2,unet_conditional,16,761825,saltpepper_prob_0.01,14.510390281677246,0.21758075929174733,0.8514093017578125,0.8643948433220161,0.9093184407552083,0.08177342017491658
diverse_cond_s2,unet_conditional,16,761825,saltpepper_prob_0.05,32.52815373738607,0.26898139551931144,0.8046756998697917,0.8177060980712492,0.8552528889973958,0.1386569639046987
diverse_cond_s2,unet_conditional,16,761825,sinusoid_amp_15,10.434033393859863,0.19515088966355926,0.8690252685546875,0.8719853428247852,0.9219405110677084,0.06082429736852646
diverse_cond_s2,unet_conditional,16,761825,sinusoid_amp_30,20.551355997721355,0.2300983269959992,0.8381353759765625,0.8423583800497632,0.8828839111328124,0.0924752155939738
diverse_cond_s3,unet_conditional,16,761825,clean,0.0,0.126592587874238,0.931807861328125,0.9293822590600838,1.0,0.0
diverse_cond_s3,unet_conditional,16,761825,awgn_15,14.555205980936686,0.1855807077148524,0.8826948038736979,0.8880013963233355,0.9304124959309896,0.0580891544620196
diverse_cond_s3,unet_conditional,16,761825,awgn_50,44.777400970458984,0.27016937650728,0.7934575398763021,0.8070600950777245,0.8236709594726562,0.14223098258177438
diverse_cond_s3,unet_conditional,16,761825,awgn_75,62.56975428263346,0.3016892454062794,0.7546400960286458,0.7721729013021488,0.7801383463541667,0.18185087045033774
diverse_cond_s3,unet_conditional,16,761825,awgn_100,76.81286112467448,0.3336668684488255,0.7103743489583333,0.7368039632105498,0.7311181640625,0.22110083202521005
diverse_cond_s3,unet_conditional,16,761825,awgn_125,87.89681752522786,0.3721864899791003,0.6441448974609375,0.6846237518196214,0.6584397379557291,0.2627912759780884
diverse_cond_s3,unet_conditional,16,761825,awgn_150,96.28637186686198,0.41063816989154095,0.5707662963867187,0.6263882890695498,0.5800365193684897,0.29976808031400043
diverse_cond_s3,unet_conditional,16,761825,corr_awgn_25,23.65495491027832,0.28210827881116474,0.7707942708333333,0.7385509720042371,0.7921506754557291,0.1583019345998764
diverse_cond_s3,unet_conditional,16,761825,corr_awgn_50,44.56797409057617,0.3044675694578237,0.7509745279947917,0.7360145399655571,0.7688755289713542,0.18710444370905557
diverse_cond_s3,unet_conditional,16,761825,poisson_peak_30,28.075403849283855,0.22504464849377823,0.845590108235677,0.8505162055507127,0.8827102661132812,0.0954023798306783
diverse_cond_s3,unet_conditional,16,761825,poisson_peak_10,46.30804951985677,0.27284721146719626,0.7927644856770834,0.801991484640962,0.8201100667317709,0.14433284103870392
diverse_cond_s3,unet_conditional,16,761825,speckle_std_0.1,11.499993960062662,0.1772327100184551,0.8916843668619792,0.8976228738152674,0.9339036051432292,0.05465588594476382
diverse_cond_s3,unet_conditional,16,761825,speckle_std_0.25,27.55811373392741,0.2356018478910068,0.8370735677083333,0.843400319060644,0.8691825358072917,0.10608149816592534
diverse_cond_s3,unet_conditional,16,761825,saltpepper_prob_0.01,14.510390281677246,0.19906246274326614,0.8709914143880209,0.8784340047042157,0.9091394042968751,0.07645527273416519
diverse_cond_s3,unet_conditional,16,761825,saltpepper_prob_0.05,32.52815373738607,0.25086947221142636,0.814617411295573,0.8249662599170526,0.8477713012695313,0.1253622199098269
diverse_cond_s3,unet_conditional,16,761825,sinusoid_amp_15,10.434033393859863,0.18342340464986415,0.8826795450846354,0.8804031150185367,0.9280223592122395,0.05843005577723185
diverse_cond_s3,unet_conditional,16,761825,sinusoid_amp_30,20.551355997721355,0.22333043393482083,0.8472219848632813,0.8480472188694442,0.8835710652669272,0.09477386126915614
diverse_large_s1,unet,32,3043969,clean,0.0,0.15943792685490574,0.9119912719726563,0.9131387801482589,1.0,0.0
diverse_large_s1,unet,32,3043969,awgn_15,14.555205980936686,0.1987934268505658,0.8776266479492187,0.8673276255410253,0.9276314290364583,0.05864042912920316
diverse_large_s1,unet,32,3043969,awgn_50,44.777400970458984,0.2412253695510682,0.8289472452799479,0.82802115493732,0.8735968017578125,0.09689490000406902
diverse_large_s1,unet,32,3043969,awgn_75,62.56975428263346,0.26408355194025707,0.8078922526041666,0.8107099828693514,0.8462118530273438,0.12324515730142593
diverse_large_s1,unet,32,3043969,awgn_100,76.81286112467448,0.2820481624523643,0.7856971232096354,0.7889170825059119,0.8182794189453125,0.14518387615680695
diverse_large_s1,unet,32,3043969,awgn_125,87.89681752522786,0.2999198576932566,0.7641022745768229,0.7623381036603352,0.7893697102864584,0.16963990529378256
diverse_large_s1,unet,32,3043969,awgn_150,96.28637186686198,0.3139515375030174,0.747910868326823,0.7448688200244007,0.7672281901041668,0.18850424389044443
diverse_large_s1,unet,32,3043969,corr_awgn_25,23.65495491027832,0.2979359561813534,0.7749614461263021,0.7630492196785066,0.8011061604817709,0.16455504298210144
diverse_large_s1,unet,32,3043969,corr_awgn_50,44.56797409057617,0.32603208209678924,0.7323966471354166,0.7231221416349103,0.7465274047851563,0.20520992080370584
diverse_large_s1,unet,32,3043969,poisson_peak_30,28.075403849283855,0.2108802956418866,0.8635050455729166,0.8558135124429784,0.9114920043945313,0.06901299705108006
diverse_large_s1,unet,32,3043969,poisson_peak_10,46.30804951985677,0.23883015558454057,0.8338007609049479,0.8303537448187723,0.8773817952473958,0.09459978093703587
diverse_large_s1,unet,32,3043969,speckle_std_0.1,11.499993960062662,0.1898044575512164,0.8867378743489583,0.8808581661051433,0.950559590657552,0.03941901152332624
diverse_large_s1,unet,32,3043969,speckle_std_0.25,27.55811373392741,0.20179071916893362,0.8754066975911459,0.8714644365234779,0.9293274943033855,0.058261421819527946
diverse_large_s1,unet,32,3043969,saltpepper_prob_0.01,14.510390281677246,0.16809299644086273,0.906599629720052,0.9064434767974402,0.9818949381510417,0.019279439623157184
diverse_large_s1,unet,32,3043969,saltpepper_prob_0.05,32.52815373738607,0.19315701670385768,0.883103739420573,0.8846561949687194,0.947982177734375,0.04718086992700895
diverse_large_s1,unet,32,3043969,sinusoid_amp_15,10.434033393859863,0.21062922611002843,0.8673580932617188,0.8657906595391658,0.9275433349609375,0.053553404907385506
diverse_large_s1,unet,32,3043969,sinusoid_amp_30,20.551355997721355,0.24358824803872714,0.834669189453125,0.8430411678783307,0.8791065470377605,0.09649607787529628
diverse_large_s2,unet,32,3043969,clean,0.0,0.1504604996301905,0.9175326538085937,0.9194962791373156,1.0,0.0
diverse_large_s2,unet,32,3043969,awgn_15,14.555205980936686,0.1863552548507241,0.8869304402669271,0.8791101359180589,0.9334568277994791,0.05496732766429583
diverse_large_s2,unet,32,3043969,awgn_50,44.777400970458984,0.23180636071738703,0.8403806559244792,0.8412478523332421,0.882786356608073,0.09477948645750682
diverse_large_s2,unet,32,3043969,awgn_75,62.56975428263346,0.2607447299074265,0.8117518107096354,0.8134577981852833,0.8467254638671875,0.12628510097662607
diverse_large_s2,unet,32,3043969,awgn_100,76.81286112467448,0.28025647343353555,0.7884365844726563,0.788483059080443,0.8171063232421876,0.14904363453388214
diverse_large_s2,unet,32,3043969,awgn_125,87.89681752522786,0.2986694444161707,0.7658121744791667,0.7610134577615206,0.7857329305013021,0.17494016389052072
diverse_large_s2,unet,32,3043969,awgn_150,96.28637186686198,0.3118840733988475,0.7516234334309896,0.7455271870237166,0.7681315104166666,0.19333170851071677
diverse_large_s2,unet,32,3043969,corr_awgn_25,23.65495491027832,0.30771541284889864,0.7728917439778645,0.7636919474245588,0.7985459391276041,0.18507729967435202
diverse_large_s2,unet,32,3043969,corr_awgn_50,44.56797409057617,0.33059487358290557,0.7296845499674479,0.7170151891405722,0.7395955403645833,0.2240282197793325
diverse_large_s2,unet,32,3043969,poisson_peak_30,28.075403849283855,0.2034936822957982,0.8692789713541667,0.8647209841494645,0.9174850463867187,0.06692985445261002
diverse_large_s2,unet,32,3043969,poisson_peak_10,46.30804951985677,0.22832509409948248,0.8461133829752604,0.8440433705822474,0.8888507080078125,0.09110162158807118
diverse_large_s2,unet,32,3043969,speckle_std_0.1,11.499993960062662,0.17384554220963513,0.8992041015625,0.895320699125306,0.9574148559570314,0.035665225237607956
diverse_large_s2,unet,32,3043969,speckle_std_0.25,27.55811373392741,0.19954346219386773,0.8744868977864584,0.8718336770757986,0.9247506713867187,0.06052566940585772
diverse_large_s2,unet,32,3043969,saltpepper_prob_0.01,14.510390281677246,0.162817175546906,0.9089311726888021,0.9084703842551756,0.9756837972005208,0.02505221962928772
diverse_large_s2,unet,32,3043969,saltpepper_prob_0.05,32.52815373738607,0.19420238545046445,0.8791719563802083,0.8816450580891062,0.9371436564127604,0.052279356867074966
diverse_large_s2,unet,32,3043969,sinusoid_amp_15,10.434033393859863,0.21917474798602485,0.8584076944986979,0.8573911608472781,0.9151527913411458,0.06417551388343175
diverse_large_s2,unet,32,3043969,sinusoid_amp_30,20.551355997721355,0.2588557525981078,0.8134337361653646,0.8264645643855817,0.8563222249348957,0.11344508578379948
diverse_large_s3,unet,32,3043969,clean,0.0,0.17596636972638607,0.8927218627929687,0.9000386904716633,1.0,0.0
diverse_large_s3,unet,32,3043969,awgn_15,14.555205980936686,0.19197604946756391,0.8814601643880209,0.8777810696286303,0.9321064249674479,0.05668872594833374
diverse_large_s3,unet,32,3043969,awgn_50,44.777400970458984,0.2377649322262983,0.8307947794596354,0.8311027686495517,0.8774934895833333,0.09911089142163594
diverse_large_s3,unet,32,3043969,awgn_75,62.56975428263346,0.26469571220991295,0.8024434407552083,0.8057893594980943,0.844359639485677,0.12827423711617789
diverse_large_s3,unet,32,3043969,awgn_100,76.81286112467448,0.286742705158585,0.7770453898111979,0.7803947547953405,0.812696736653646,0.15258845190207163
diverse_large_s3,unet,32,3043969,awgn_125,87.89681752522786,0.3049399777554073,0.7577338663736979,0.7582921341053857,0.7831756591796873,0.17783707877000174
diverse_large_s3,unet,32,3043969,awgn_150,96.28637186686198,0.3187315281576906,0.7400982666015625,0.7405682064718524,0.760466817220052,0.19554618994394937
diverse_large_s3,unet,32,3043969,corr_awgn_25,23.65495491027832,0.3210560251339786,0.7583926391601562,0.7389538945878381,0.7581807454427084,0.20192610720793405
diverse_large_s3,unet,32,3043969,corr_awgn_50,44.56797409057617,0.3390737644648018,0.7228268432617188,0.7168436633992323,0.7303704833984375,0.22196422020594278
diverse_large_s3,unet,32,3043969,poisson_peak_30,28.075403849283855,0.20917737849408402,0.8620406087239584,0.8571516947280162,0.9073939005533854,0.07263940821091334
diverse_large_s3,unet,32,3043969,poisson_peak_10,46.30804951985677,0.23675344980354823,0.8321826171875,0.8317564627571332,0.8802249145507813,0.09447940438985825
diverse_large_s3,unet,32,3043969,speckle_std_0.1,11.499993960062662,0.18875936465014584,0.8838633219401042,0.8844043366767325,0.9556423950195313,0.03732724115252495
diverse_large_s3,unet,32,3043969,speckle_std_0.25,27.55811373392741,0.2054479655293213,0.8676244099934896,0.8672353096314924,0.9245851643880209,0.061514499286810555
diverse_large_s3,unet,32,3043969,saltpepper_prob_0.01,14.510390281677246,0.17821363276125016,0.8915465291341146,0.8964306558631056,0.9777850341796874,0.01922435499727726
diverse_large_s3,unet,32,3043969,saltpepper_prob_0.05,32.52815373738607,0.19574391920742787,0.8745908610026042,0.8796084229558075,0.9494153849283854,0.04382372026642164
diverse_large_s3,unet,32,3043969,sinusoid_amp_15,10.434033393859863,0.20023067769292038,0.8732832845052083,0.8751293268173777,0.951219991048177,0.036440636962652206
diverse_large_s3,unet,32,3043969,sinusoid_amp_30,20.551355997721355,0.23465909908758692,0.8445228068033854,0.849901405587401,0.9095658365885416,0.07080703228712082
